"ID_org","organization name","Address","Postal Code","City","Country"
"Row10315","Ferrer International","Avenida Diagonal 549",,"Barcelona","ES"
"Row10316","Ferrero Spa","Piazzale Pietre Ferrero",,"Alba","IT"
"Row10317","Ferring Pharmaceuticals As","Kay Fiskers Plads 11",,"Kobenhavn","DK"
"Row10318","Ferro (holland) Bv","Roer 266",,"Capelle Aan Den Ijssel","NL"
"Row10319","Ferro Gmbh","Gutleutstrasse 215",,"Frankfurt","DE"
"Row1032","Airtren, S.L.","Calle Jose Lombana Iglesias 14",,"Madrid","ES"
"Row10322","Ferrocarrils De La Generalitat De Catalunya","Carrer Del Cardenal Sentmenat 4",,"Barcelona","ES"
"Row10325","Fertinagro Nutrientes, S.L.","Calle Berlin Poligono La Paz 185",,"Teruel","ES"
"Row10326","Fertiprado Sementes E Nutrientes, Lda","Herdade Dos Esquerdos S/n",,"Vaiamonte","PT"
"Row10327","Fesa Sro","Belohorska 260 39",,"Praha","CZ"
"Row10328","Fescon Oy","Myllykatu 3",,"Hyvinkaa","FI"
"Row1033","Airwave Solutions Ltd","Windsor Road 50 Charter Court",,"Slough","GB"
"Row10332","Fetal Medicine Foundation","Harley Street 137",,"London","GB"
"Row10333","Fev Gmbh","Neuenhofstrasse 181",,"Aachen","DE"
"Row10334","Fev Motorentechnik Gmbh","Neuenhofstrasse 181",,"Aachen","DE"
"Row10335","Fevia","Kunstlaan - Avenue Des Arts 43",,"Brussels","BE"
"Row10336","Few Chemicals Gmbh","Chemiepark Bitterfeld Wolfen, Technikumstraße",,"Wolfen","DE"
"Row10337","Feyecon Bv","Leeuwenveldseweg",,"Weesp","NL"
"Row10338","Feyecon Development & Implementation Bv","Rijnkade 17a",,"Weesp","NL"
"Row10339","Ffei Limited","Graphics House, Boundary Way",,"Hemel Hempstead","GB"
"Row10340","Fft France Sarl","Victoria Center Bâtimen A3 Chemin De Laporte 20",,"Toulouse","FR"
"Row10341","Fgen Gmbh","Schurbungert 41",,"Zurich","CH"
"Row10342","Fgi Federal Centre For Animal Health","Yur'evets",,"Vladimir","RU"
"Row10343","Fgk Clinical Research Gmbh","Heimeranstrasse 35",,"Munich","DE"
"Row10344","Fgu Far East Forestry Research Institute","Volochaevskaya",,"Khabarovsk","RU"
"Row10345","Fgw Freitaler Gerate-und Werkzeugbau Gmbh","Coschutzer Strasse",,"Freital","DE"
"Row10349","Fhecor Ingenieros Consultores Sa","Calle Barquillo 23",,"Madrid","ES"
"Row1035","Aisa Therapeutics","Rue Pierre Fontaine",,"Evry","FR"
"Row10351","Fhs Kufstein Tirol Bildungs Gmbh","Andreas Hofer Strasse 7",,"Kufstein","AT"
"Row10353","Fiamm Energy Storage Solutions Srl","Viale Europa 75",,"Montecchio Maggiore","IT"
"Row10354","Fianium Ltd*","Compass Point 20 Ensign Way Hamble",,"Southampton","GB"
"Row10355","Fiart Mare Spa","Via Lucullo Baia",,"Bacoli","IT"
"Row10356","Fiat Gestione Partecipazioni S.P.A","Via Puglia 35",,"Torino","IT"
"Row10357","Fiat Group Automobiles Spa","Corso Giovanni Agnelli",,"Torino","IT"
"Row10359","Fiba Holding A.S.","Buyukdere Caddesi 173/a Levent",,"Istanbul","TR"
"Row10361","Fiber Optics Consulting Services And Technologies Sl","Calle Orellana 1",,"Madrid","ES"
"Row10362","Fiber-tech Construction Gmbh","Tuchschererstrasse 10",,"Chemnitz","DE"
"Row10365","Fibersensing-sistemas Avancados Demonitorizacao Sa","Rua Vasconcelos Costa",,"Maia","PT"
"Row10366","Fibertech Co., Ltd","Kanda-nishiki-cho 3-23, Chiyoda-ku, Nishimoto Kosan Nishikicho Bldg 10f",,"Tokyo Chiyoda-ku","JP"
"Row10367","Fiberware Generalunternehmen Fur Nachrichtentechnik Gmbh","Bornheimer Strasse 4",,"Mittweida","DE"
"Row10369","Fibralco Ae","Chlois 83",,"Metamorphosi","EL"
"Row10370","Fibran Insulating Materials Industry Dimitrios Anastasiadis Sa","Terpni",,"Nigrita","EL"
"Row10372","Fibre Photonics Ltd","Eliburn Office Park 3",,"Livingston","GB"
"Row10373","Fibre Technology Limited","Brookhill Road Brookhill Industrial Estate",,"Pinxton","GB"
"Row10374","Fibreforce Composites Ltd","Fairoak Lane Whitehouse",,"Runcorn","GB"
"Row10375","Fibretech Composites Gmbh","Am Lesumdeich 2",,"Bremen","DE"
"Row10376","Fibroline France Sarl","Rue Auguste Tramier 20",,"Ecully","FR"
"Row10377","Fibula As","Forskningsv B Oppg A",,"Oslo","NO"
"Row10378","Ficep S.P.A.","Viale Giacomo Matteotti",,"Gazzada Schianno","IT"
"Row10379","Fico Cables S.A","Gran Via Carlos Iii - Piso Quinto 98",,"Barcelona","ES"
"Row10381","Fico-triad Sa","Gran Via De Carles Iii 98 - 5°",,"Barcelona","ES"
"Row10386","Fidelta D.O.O. Za Istrazivanje I Razvoj","Prilaz Baruna Filipovca 29",,"Zagreb","HR"
"Row10388","Fidia Srl","Via Gerardo Dottori",,"San Sisto","IT"
"Row10389","Fieldfare International Ecological Development Plc","Kingfisher Court, Hambridge Road 36",,"Newbury","GB"
"Row10390","Fielding Nair International","Morgan Ave. South 4937",,"Minneapolis","US"
"Row10391","Fiera Di Genova Spa","Piazzale Kennedy 1",,"Genova","IT"
"Row10393","Fil.Va Srl","Via Per Schianno 63",,"Varese","IT"
"Row10394","Filandolarete Srl","Via Nazario Sauro",,"Bologna","IT"
"Row10396","Filarete Servizi Srl","Viale Ortles 22/4",,"Milano","IT"
"Row10398","Filipa Campos Pato","Quinta Do Bairro",,"Qis Do Bairro","PT"
"Row10399","Filipov - I.S. Ltd","Bacho Kiro 3",,"Pazardjik","BG"
"Row104","A Tlc Srl","Via Giovanni Battista Martini 2",,"Roma","IT"
"Row10400","Fill Gesellschaft Mbh","Fillstrasse 1",,"Gurten","AT"
"Row10405","Filoktitis - Center For Rehabilitation, Reintegration And Care Of The Elderly, Handicapped And Sick Persons S.A","Pefkon & Peisistratou",,"Athens","EL"
"Row10406","Filosoficky Ustav Av Cr, V V I","Jilska 1/361",,"Praha","CZ"
"Row10408","Fima Srl","Via A Vanzetti 43",,"Terni","IT"
"Row10409","Fimap Spa","Via Invalidi Del Lavoro 1",,"Santa Maria Di Zevio","IT"
"Row1041","Aiut Spolka Z Ograniczona Odpowiedzialnoscia","Ul. Leona Wyczolkowskiego 113",,"Gliwice","PL"
"Row10411","Fin Forelia Oy","Kil Avantie 664",,"Roykka","FI"
"Row10412","Fin-ceramica Faenza Spa","Via Granarolo",,"Faenza","IT"
"Row10416","Finansovaya Akademiya Pri Pravitelstve Rossiyskoy Federacii","Leningradskiy Avenue",,"Moskva","RU"
"Row10417","Finansoviy Universitet Pri Pravitelstve Rossiyskoy Federacii","Leningradskiy Avenue 49",,"Moskva","RU"
"Row10419","Finavia Oyj","Lentajantie 3",,"Vantaa","FI"
"Row1042","Aivon Oy","Tietotie 3",,"Espoo","FI"
"Row10420","Finbiosoft Oy","Tukholmankatu",,"Helsinki","FI"
"Row10421","Fincantieri - Cantieri Navali Italiani Spa","Via Genova 1",,"Trieste","IT"
"Row10423","Finecut Ab","Box 99",,"Bollebygd","SE"
"Row10425","Fingrid Oyj","Arkadiankatu 23 B",,"Helsinki","FI"
"Row10426","Finipur Nv","Oudernaardse Heerweg 76",,"Deerlijk","BE"
"Row10428","Finishing Aids & Tools Limited","Little End Road Eaton Socon 34-35",,"St Neots","GB"
"Row1043","Aixacct Systems Gmbh","Talbotstr. 25",,"Aachen","DE"
"Row10430","Finmeccanica - Societa Per Azioni","Piazza Monte Grappa 4",,"Roma","IT"
"Row10431","Finn-medi Oy","Biokatu",,"Tampere","FI"
"Row10432","Finn-power Oy","Pl 38",,"Kauhava","FI"
"Row10433","Finnenergia Oy","Snellmaninkatu 38",,"Kuopio","FI"
"Row10434","Finnish Food Safety Authority Evira","Mustialankatu 3",,"Helsinki","FI"
"Row10435","Finnish Institute Of International Affairs","Kruunuvuorenkatu 4",,"Helsinki","FI"
"Row10436","Finnish Waterway Association","Valtakatu",,"Kuusankoski","FI"
"Row10437","Finnzymes Oy","Keilaranta 16 A",,"Espoo","FI"
"Row10438","Finovatis","Cours Lafayette 68",,"Lyon","FR"
"Row10439","Finpiemonte S.P.A","Galleria San Federico 54",,"Torino","IT"
"Row1044","Aixtooling Gmbh","Steinbachstrasse",,"Aachen","DE"
"Row10440","Finsbury (development) Limited","Mole Business Park, Randalls Road",,"Leatherhead","GB"
"Row10441","Finvector Vision Therapies Limited","Whitfield Street 44-46 - Fl 4",,"London","GB"
"Row10442","Fiordelisi Srl","Via Alfieri 41",,"Stornerella","IT"
"Row10443","Fios Genomics Limited","Buchanan Street",,"Glasgow","GB"
"Row10444","Fip Industriale Spa","Via Scapacchio 41",,"Selvazzano Dentro","IT"
"Row10445","Firalis S A S","Rue Du Fort",,"Huningue","FR"
"Row10446","Fire Eater As","Volundsvej 17",,"Hillerod","DK"
"Row10447","Fire Protection Coatings Limited","Victoria House, Queens Road 44-45",,"Coventry","GB"
"Row10448","Firecomms Limited","Building 2200 Airport Business Park",,"Cork","IE"
"Row10449","Firefly Ab","Textilgatan 31",,"Stockholm","SE"
"Row1045","Aixtron Ag","Kackertstrasse 15-17",,"Aachen","DE"
"Row10450","Firefly Orthoses Limited","Itsbic, Business Innovation Centre, Institute Of Technology",,"Sligo","IE"
"Row10452","Firmenich Sa","Route Des Jeunes 1",,"Geneve","CH"
"Row10454","First Somerset & Avon Ltd.","Oldmixon Crescent",,"Weston Super Mare","GB"
"Row10455","First Technology Safety Systems (europe)","Kleveringweg",,"Delft","NL"
"Row10457","Fisa Iberica Sl","Dels Fargaires 2b",,"Cerdanyola Del Valles","ES"
"Row10458","Fisba Optik Ag","Rorschacher Strasse",,"St. Gallen","CH"
"Row10460","Fischer Imf Gmbh & Co Kg","Elsasserstrasse 6",,"Endingen","DE"
"Row10461","Fischerei Muritz-plau Gmbh","Eldenholz 42",,"Waren Muritz","DE"
"Row10462","Fischzucht Abtshagen Gmbh & Co Kg","Amtsweg 6",,"Wittenhagen Ot Abtshagen","DE"
"Row10465","Fisher Smith Llp","Spencer Street 1-3",,"Ringsted","GB"
"Row10467","Fishlab Hestelaboratoriet","Terp Skovvej 107 B",,"Hoejbjerg","DK"
"Row10468","Fisia Babcock Environment Gmbh","Fabrikstrasse 1",,"Gummersbach","DE"
"Row10470","Fiskal Teknikk As","Nordasdalen",,"Radal","NO"
"Row10471","Fiskeriselskabet Gi - Bri As","Laksevej 2",,"Bagenkop","DK"
"Row10473","Fiskey Hf","Hjalteyri",,"Akureyri","IS"
"Row10474","Fit Biotech Oy","Biokatu 8",,"Tampere","FI"
"Row10475","Fit Consulting Srl","Via Acciaresi Primo 8",,"Roma","IT"
"Row10476","Fitoplancton Marino, S.L.","Darsena Comercial S/n (muelle Pesquero)",,"El Puerto De Santa Maria","ES"
"Row10477","Fizikalas Energetikas Instituts","Aizkraukles",,"Riga","LV"
"Row10478","Fj Industries A/s*odense Jernvarefabrik Fj Steel Fj Sintermetal","Nyborgvej",,"Ferritslev","DK"
"Row10479","Fjardalax Ehf.","Hafnarhusinu",,"Talknafjordur","IS"
"Row1048","Ajeco Oy","Koronakatu 1a",,"Espoo","FI"
"Row10480","Fjellstrand As","Omavegen 225",,"Omastrand","NO"
"Row10481","Fjord Marin Holding Asa","Toftsundet",,"Bronnoysund","NO"
"Row10482","Fjord Spain Slu","Paseo De Gracia - 4 2 58",,"Barcelona","ES"
"Row10484","Fkur Kunststoff Gmbh","Siemensring 79",,"Willich","DE"
"Row10485","Flame Spray Hungary Kft","Isaszegy U. Hrsz",,"Godollo","HU"
"Row10486","Flame Spray Technologies B.V.","Dijkgraaf",,"Duiven","NL"
"Row10487","Flame Spray Technologies B.V.","Arthur Street 1",,"Newport","GB"
"Row10488","Flamma","Via Bedeschi",,"Chignolo D'Isola","IT"
"Row10489","Flamma S.P.A.","Via Bedeschi",,"Chignolo D'Isola","IT"
"Row1049","Ajl Ohpthalmic S.A.","Parque Tecnologico De Alava",,"Minano-alava","ES"
"Row10490","Flanders Interuniversity Institute For Biotechnology","Rijvisschestraat 120",,"Gent Zwijnaarde","BE"
"Row10491","Flanders Technology International","Technologielaan",,"Mechelen","BE"
"Row10494","Flann Microwave Limited","Dunmere Road",,"Bodmin Cornwall","GB"
"Row10495","Flection Germany Gmbh","Am Borsigturm 100",,"Berlin","DE"
"Row10496","Fleet Bioprocessing Limited","Pale Lane Pale Lane Farm Unit 6",,"Hartley Wintney","GB"
"Row10497","Fleetech Ab","Smedjegatan",,"Nacka","SE"
"Row10498","Fleischwaren Berger Gesellschaft Mbh & Co Kg","Koglerstrasse",,"Sieghartskirchen","AT"
"Row10499","Flemming Kristiansen","Im Stevertal 24",,"Ludinghausen","DE"
"Row105","A&a Biotechnology","Al. Zwyciestwa",,"Gdynia","PL"
"Row10501","Flentrop Orgelbouw B.V.","Vestzijde",,"Zaandam","NL"
"Row10502","Flex Packaging Al Spa","Via G. Maiori",,"Cava De Tirreni","IT"
"Row10503","Flexgen B.V.","Wassenaarseweg",,"Leiden","NL"
"Row10505","Flexible Optical Bv","Rotterdamseweg 133",,"Delft","NL"
"Row10506","Flexifill Ltd","Unit 1short Way Thornbury Indusrial Estate Thornbury",,"Bristol","GB"
"Row10508","Flexit Sicherheitstechnik Gmbh","Brauhausstrasse 14",,"Salzburg","AT"
"Row10509","Flexitallic Ltd","Scandinavia Mill Hunsworth Lane",,"Cleckheaton","GB"
"Row10510","Flexitricity Limited","Canning Street Exchange Tower 19",,"Edinburgh","GB"
"Row10511","Flextrack Aps","Ostervangvej 39",,"Esbjerg","DK"
"Row10512","Flexweld Bv","Bedrijvenweg",,"Nijverdal","NL"
"Row10513","Flight - Design - Gmbh Flugsportgerate","Sielminger Strasse 51",,"Leinfelden Echterdingen","DE"
"Row10514","Flir Systems Ltd","Kings Hill Avenue 2 Kings Hill",,"West Malling Kent","GB"
"Row10516","Floating Power Plant A/s","Havnegade 2",,"Nakskov","DK"
"Row10517","Florence Engineering Srl","Via Ugo Corsi 41",,"Firenze","IT"
"Row10518","Florentia Fourli Kartsouni Kai Siaee","Pradouna 57",,"Athina","EL"
"Row10520","Florian Madec Composites Sarl","Rue Ferdinand De Lesseps 12",,"Brest","FR"
"Row10521","Florida International University","8th Street 11200 Sw Marc 430",,"Miami","US"
"Row10522","Florin Christian","Aawasserstrasse 10",,"Stans Oberdorf Nw","CH"
"Row10523","Floteks Plastik Sanayi Ve Ticaret As","Dosab Fulya Sokak 7",,"Demirtas Bursa","TR"
"Row10524","Flowair Glogowski I Brzezinski Spolka Jawna","Ul. Amona 84",,"Gdynia","PL"
"Row10525","Flowdit Sas","Avenue Guy De Maupassant 18",,"Les Pennes Mirabeau","FR"
"Row10527","Flsmidth Wadgassen Gmbh","Karl Koch Strasse 1",,"Wadgassen","DE"
"Row10528","Flubetech S L","Ctra Nacional N 150 Km 14",,"Terrassa Barcelona","ES"
"Row1053","Ajuntament De L'hospitalet De Llobregat","Plaça De L'ajuntament 11",,"Hospitalet Llobregat","ES"
"Row10533","Fluid Gravity Engineering Limited","West Street, The Old Coach House 1",,"Emsworth","GB"
"Row10536","Fluid Technologies (environmental) Ltd","Old London Road 50",,"Kingston Upon Thames","GB"
"Row10539","Fluidinova Engenharia De Fluidos Sa","Rua Engenheiro Frederico Ulrich",,"Maia","PT"
"Row10541","Fluigent Sa","Rue Du Faubourg Saint Jacques",,"Paris","FR"
"Row10542","Fluit Biosystems Gmbh","Mikroforum Ring 1",,"Wendelsheim","DE"
"Row10543","Fluor Bv","Surinameweg 17",,"Haarlem","NL"
"Row10544","Fluorem","Chemin De Mouilles 64",,"Ecully","FR"
"Row10545","Fluorem Sas","Chemin Des Mouilles 64",,"Ecully","FR"
"Row10548","Fluxome Sciences A/s","Diplomvej 378",,"Lyngby","DK"
"Row10549","Fly Aeolus Bvba","Luchthavenlei 1",,"Deurne (antwerp)","BE"
"Row10550","Flyby Srl","Via Puini Carlo 97",,"Livorno","IT"
"Row10554","Fm Polska Sp Zoo","Ul. Lugowa 30",,"Mszczonow","PL"
"Row10556","Fmc Foret Sa","Plaza Xavier Cugat",,"Sant Cugat Del Valles","ES"
"Row10557","Fmp Technology Gmbh Fluid Measurements & Projects","Am Weichselgarten 34",,"Erlangen","DE"
"Row10558","Fnm Spa","Piazzale Cadorna 14",,"Milano","IT"
"Row10561","Fobox As","Hvitstenveien 11",,"Hvitsten","NO"
"Row10563","Focalspec Oy","Kaitovayla 1",,"Oulu","FI"
"Row10564","Foce Technology International Bv","Waldfeuchterbaan 94",,"Maria Hoop","NL"
"Row10565","Focus Business Communications Limited","Pinegrove Road 39",,"Southampton","GB"
"Row10566","Focus Drustvo Za Sonaraven Razvoj","Maurerjeva Ulica 7",,"Ljubljana","SI"
"Row10567","Fodix Group Sas","Avenue Sarraz Bournet 22",,"Le Portel","FR"
"Row10568","Fodurverksmidjan Laxa Hf","Krossanesi",,"Akureyri","IS"
"Row10570","Foinikas Shipping Company Ne","Irodou Attikou 12a",,"Maroussi","EL"
"Row10572","Fokker Landing Gear Bv","Grasbeemd 28",,"Helmond","NL"
"Row10575","Folkhalsomyndigheten","Nobels Vag 18",,"Solna","SE"
"Row10576","Folksam Ömsesidig Sakförsäkring","Bohusgatan",,"Stockholm","SE"
"Row10580","Fomterv Mernoki Tervezo Zrt.","Lovohaz Utca",,"Budapest","HU"
"Row10584","Foncasal Trading","Polígono Industrial Cantabria Ii, C/las Cañas 76",,"Logrono","ES"
"Row10586","Fondacija Za Promovisanje Nauke prona","Cetinjski Put, Vektra Iii-4",,"Podgorica","ME"
"Row10587","Fondacija Za Razvoj Ekonomske Nauke","Kamenicka 6/3",,"Beograd","RS"
"Row10588","Fondacija Za Visoko Obrazovanje Svjetski Univerzitetski Servis Bosne I Hercegovine","Zmaja Od Bosne 8",,"Sarajevo","BA"
"Row10589","Fondacioni Zoja E Keshillit Te Mire","Rruga Dritan Hoxha",,"Tirana","AL"
"Row1059","Akad Wissenschaftliche Hochschule Lahr Gmbh","Maybachstrasse",,"Stuttgart","DE"
"Row10591","Fondation Arc Pour La Recherche Sur Le Cancer","Rue Guy Moquet 9",,"Villejuif","FR"
"Row10592","Fondation Asile Des Aveugles","Avenue De France",,"Lausanne","CH"
"Row10593","Fondation D'entreprise Total","2, Place De La Coupole - La Défense 6",,"Courbevoie","FR"
"Row10594","Fondation De Cooperation Scientifique","Boulevard De L'hopital 47-83",,"Paris","FR"
"Row10595","Fondation De Cooperation Scientifique Voir Et Entendre","Rue De Charenton 28",,"Paris","FR"
"Row10598","Fondation Du Centre Pluridisciplinaire D'oncologie","Rue Du Bugnon 46",,"Lausanne","CH"
"Row10599","Fondation Euractiv","Batiment Ipc, 1 Boulevard Charlemagne",,"Brussels","BE"
"Row106","A&a Biotechnology Sc","Al Zwyciestwa 96/98",,"Gdynia","PL"
"Row1060","Akademia Ekonomiczna Im. Karola Adamieckiego W Katowicach","Ulica 1 Maja",,"Katowice","PL"
"Row10602","Fondation Fondamental","Rue De Mesly, Hopital Chenevier, Pole De Psychiatrie 40",,"Creteil","FR"
"Row10604","Fondation Health Sciences E-training","Place Saint-françois 1",,"Lausanne","CH"
"Row10605","Fondation Hopital Saint Joseph","Rue Raymond Losserand 185",,"Paris","FR"
"Row10606","Fondation Institut De Recherche Pour Le Developpement Durable Et Les Relations Internationales","Rue Saint Guillaume 27",,"Paris","FR"
"Row10607","Fondation International De L'hopital De Dr. Albert Schweitzer De Lambarene","Hopital Albert Schweitzer Na",,"Lambarene","GA"
"Row10608","Fondation Iru Des Transports Routiers","Chemin De La Voie Creuse 16/79",,"Geneve","CH"
"Row10609","Fondation Jean Dausset Centre D'etude Du Polymorphisme Humain Fondation","Rue Juliette Dodu 27",,"Paris","FR"
"Row10610","Fondation Jean-jacques Laffont,toulouse Sciences Economiques","Allee De Brienne, Manufacture Des Tabacs",,"Toulouse","FR"
"Row10612","Fondation Maladies Rares","Rue Didot 96",,"Paris","FR"
"Row10614","Fondation Mintaka Pour La Recherche Médicale","Chemin Des Aulx 14",,"Plan Les Ouates","CH"
"Row10616","Fondation Observatoire De La Finance","Rue De L'athénée 24",,"Geneva","CH"
"Row10617","Fondation Partenarial Mov'eotec","Avenue De Paris 55",,"Versailles","FR"
"Row10618","Fondation Pierre-gilles De Gennes Pour La Recherche","Rue D'ulm 29",,"Paris","FR"
"Row10620","Fondation Pour La Recherche Strategique","Rue Damesme",,"Paris","FR"
"Row10621","Fondation Pour Un Institut De Hautes Etudes En Administration Publique","Rue De La Mouline 28",,"Chavannes-renens","CH"
"Row10622","Fondation Pour Une Culture De Securite Industrielle","Allee Emile Monso 6",,"Toulouse","FR"
"Row10624","Fondation Roi Baudouin","Rue Brederode 21",,"Bruxelles","BE"
"Row10625","Fondation Sciences Citoyennes","Rue De L'aqueduc 84",,"Paris","FR"
"Row10628","Fondation Suisse Pour La Recherche En Sciences Sociales","Universite De Lausanne.",,"Ecublens","CH"
"Row10629","Fondation Tour Du Valat","Le Sambuc",,"Arles","FR"
"Row1063","Akademia Gãrniczo-hutnicza Im. Stanisława Staszica W Krakowie","Al. Mickiewicza 30",,"Krakow","PL"
